Video ID,Comment,Original_Emotion,Sentiment,Ratio
5jh8CWU3FMQ,"고: 고흥으로 여행가서 신나고
흥: 흥나게 놀아봅시다",슬픔,Negative,
5jh8CWU3FMQ,"고 : 고요한 자연 속, 푸른 바다와 산
흥 : 흥미로운 여행을 약속하는 고흥",공포,Negative,
5jh8CWU3FMQ,"고: ?? 고요히 흐르는 바다 위로
흥: ?? 흥겨운 일출이 붉게 물들이며, ?? 푸르른 산과 들판이 함께 펼쳐지는 고흥의 자연. ?? 바다 위를 오가는 배들, ?? 풍성한 귤밭, 그리고 ?? 끝없이 펼쳐진 고즈넉한 풍경 속에서 마음이 쉬어가네.",공포,Negative,
5jh8CWU3FMQ,"고: ?? 고요한 바다와 푸른 산이 어우러지고 인심마저 너무 좋기까지 한
흥: ?? 흥미로운 자연의 풍경이 있는 곳.. 그곳은 고흥...나의 마음을 사로잡네!",공포,Negative,
5jh8CWU3FMQ,고기 먹여줄게 / 흥분하지마,중립,Neutral,
5jh8CWU3FMQ,"고민할 필요 업어요
흥겨운 고흥 가서 즐거운 시간 보내요",공포,Negative,
5jh8CWU3FMQ,"고: 고이 숨겨진 자연의 보물을 찾아
흥: 흥취 가득한 여행을 떠나봐영~ LXTV의 고흥 영상을 봤으니ㅎㅎ??????",슬픔,Negative,
5jh8CWU3FMQ,"(고)개를 들어 고흥을 보니
(흥)미로운 바다와 육지의 신비로운 콜라보가 펼쳐진당",슬픔,Negative,
5jh8CWU3FMQ,"고: 고요한 바다를 곁으로
흥: 흥겨운 파도 소리가 춤을 추고흥~!^^??",공포,Negative,
5jh8CWU3FMQ,"고: 고운 산과 바다가 조화를 이룬 고흥의
흥: 흥겨운 풍경이 마음을 적시네요",공포,Negative,
5jh8CWU3FMQ,"고흥에서 가족과 함께 멋진 자연 경관을 보며 ?
흥을 즐기며 추억도 쌓고 힐링을 하자 ?

고흥에 대한 이야기가 공감이 되고 흥미로움 돋보이는 영상 퀄리티도 좋고 내용도 유익해서 더 좋네요 앞으로도 다양한 스토리 있는 컨텐츠로 소통 기대하고 응원해요! ?",공포,Negative,
5jh8CWU3FMQ,"고:고흥에는 어머님이 살고 계십니다.
흥:흥겹게 노래 부르기를 좋아하시는 어머님 항상 건강하세요.",행복,Positive,
5jh8CWU3FMQ,"고: 고요한 바다 위에
흥: 흥겨운 파도 소리 들리는 곳",슬픔,Negative,
5jh8CWU3FMQ,"고: 고요한 밤하늘 별을 향한 꿈 
흥: 흥미진진 우주항공의 메카",공포,Negative,
5jh8CWU3FMQ,"고: 고흥의 아름다운 명소들을 보니
흥: 흥이 나고 가족들과 가서 즐거운 시간 보내고 싶네요??",공포,Negative,
5jh8CWU3FMQ,"고 : 고흥의 아름다운 숨은 명소를 소개시켜주셔서 너무 감사드립니다!!
흥 : 흥미넘치고 다양한 유튜브영상 컨텐츠 제작해주신 LX한국국토정보공사 항상 감사드립니다!!",행복,Positive,
5jh8CWU3FMQ,"고 : 고흥은 여유로움과 힐링 그 자체인 최고의 휴양지 같아요
흥 : 흥이 넘치고 정겨운 인심 가득한 고흥전통시장은 흘러간 역사와 따스한 사람의 이야기를 고스란히 간직한 멋진 곳이에요
힐링과 흥 둘다 즐기고 싶다면 지금 바로 고흥으로 오세요~",공포,Negative,
5jh8CWU3FMQ,"고:고흥에는 힐링되고
흥:흥이나는 볼거리가 가득합니다.",공포,Negative,
5jh8CWU3FMQ,"고: 고고고! 일단 고고고! 어디로? 고흥으로! 근데 왜?
흥: 흥흥흥! 일단 흥흥흥! 신이나! 웃음행복! 고흥 고!",행복,Positive,
5jh8CWU3FMQ,"[고] 고흥은 
[흥] 흥미로운 곳입니다. 가족여행 하기 딱 좋아요.",행복,Positive,
5jh8CWU3FMQ,"고-고생하며 고흥우주발사 전망대 도착
흥-흥미로운 다도해 절경을 감상하니 기분 좋다",공포,Negative,
5jh8CWU3FMQ,"고-고단했던 일상을 단번에 풀어줄 수 있는 힐링 플레이스가 많은 곳!
흥-흥겨운 노래를 들으며 고흥의 핫한 명소들을 모두 다녀보고 싶어요~",공포,Negative,
5jh8CWU3FMQ,"고 : 고흥에 놀러가면
흥 : 흥이 나서 행복하다",행복,Positive,
5jh8CWU3FMQ,"고 / 고흥에 놀러오셔서
흥 / 흥하는 곳 고흥의 진가를 느껴보세요",공포,Negative,
5jh8CWU3FMQ,"고 : 고향에서만 느낄수 있는 인간미을 느끼고 싶다면 
흥 : 흥이 넘치고 한국의 맛이 고스란히 간직한 고흥에서 만나요~!!!!",공포,Negative,
5jh8CWU3FMQ,"고 : 고흥군 영남면 해맞이로 840으로
흥 : 흥겹게 온가족 나들이갈래요~^^",공포,Negative,
5jh8CWU3FMQ,"고: 나리 잘해서 
흥: 민아 길게 가자",공포,Negative,
5jh8CWU3FMQ,"고: 고래도 춤추게 하는 고흥의 매력에 빠져보세요.
흥: 흥미진진한 이야기와 아름다운 자연이 여러분을 기다리고 있습니다 ??????",공포,Negative,
5jh8CWU3FMQ,"고 : 고민많은 인생을 살지 말고
흥 : 흥겨운 인생을 살자!",슬픔,Negative,
5jh8CWU3FMQ,"고 : 고흥으로 여행 갈 생각하니 기분 좋아서
흥 : 흥얼흥얼 콧노래가 나오네요!",행복,Positive,
5jh8CWU3FMQ,"고: 고즈넉하고
흥: 흥미로운 도시 고흥 ~!!",공포,Negative,
5jh8CWU3FMQ,"고: 고풍스러운 전통이 살아 숨 쉬고
흥: 흥미로운 관광지가 가득한 곳??",공포,Negative,
5jh8CWU3FMQ,"고: 고고학자들은 계속해서 말했습니다. 고흥은 계속해서
흥: 흥할거라고. 그리고 이루어질겁니다.",슬픔,Negative,
5jh8CWU3FMQ,"고흥만큼 아름다운 곳이 또 있을까
흥미로운 여행지, 가슴 뛰는 곳",공포,Negative,
5jh8CWU3FMQ,"고 : 흥 우주센터에서 꿈을 향해 발사되는 로켓처럼
흥 : 미로운 여행, 잊지 못할 추억을 만들어봐요!",공포,Negative,
5jh8CWU3FMQ,"고: 고흥 하늘 바라 보니,
흥: 흥겨운 바람이 마음을 춤추게 하네.",공포,Negative,
5jh8CWU3FMQ,"고: 고요한 편백숲과 고흥의 드넓은 바다를 바라보면, 마음속까지 시원해지고
흥: 흥미롭게 펼쳐진 나로우주센터와 소록도의 풍경은 여행에 새로운 활력을 더해줍니다
고흥의 숨은 명소들을 찾아가며 자연과 과학이 어우러진 매력을 느껴보세요!",공포,Negative,
5jh8CWU3FMQ,"고:흥 편백 숲에서 힐링하고 싶네요 힐링후에는
흥:이나는 풍부한 먹거리의 고장 고흥에서~ 맛집투어를 하고싶어요",공포,Negative,
5jh8CWU3FMQ,"고 : 고운 바다와  
흥 : 흥겨운 사람들이 함께하는 곳, 고흥!",공포,Negative,
5jh8CWU3FMQ,"고 : 고요한 바다에  
흥 : 흥겨운 파도가 춤을 춘다.",슬픔,Negative,
5jh8CWU3FMQ,"고: 고흥으로 여행을 다녀왔다.
흥: 흥미로운 것 가득인 여행 속에 힐링이었다.",공포,Negative,
5jh8CWU3FMQ,"고: 고요한 바다를 바라보며,
흥: 흥겨운 마음으로 미래를 그린다.",공포,Negative,
5jh8CWU3FMQ,"고: 고흥을 가면~
흥: 흥이나 고흥 가즈아~",슬픔,Negative,
5jh8CWU3FMQ,"고: 고요한 바다와
흥: 흥미로운 숲이 어우러진 곳 고흥에서 힐링하세요!",공포,Negative,
5jh8CWU3FMQ,"고- 고단한 일상속 무작정 떠난 고흥여행~
흥- 흥미진진한 나로우주센터를 
시작으로 핫플들이 가득하구나~",공포,Negative,
5jh8CWU3FMQ,"고: 고흥은 저희 아버지 고향이라 익숙한데 역시
흥: 흥나는 곳이 많아서 조만간 또 놀러가야겠어요!??",공포,Negative,
5jh8CWU3FMQ,"고흥이 세계적인 관광지인줄 알았네요. ㅎㅎ 
흥미롭고 아름다운 풍경에  매료되었습니다.",공포,Negative,
5jh8CWU3FMQ,"고 흥은 언제나 엄마의 고향
흥 부자 우혜랑주임과 함께 go go!!",공포,Negative,
5jh8CWU3FMQ,"고: 고흥의 매력은 뻔하지 않은 것에 있었네요.
흥: 흥미로운 고흥 여행 즐거웠습니다!!",공포,Negative,
5jh8CWU3FMQ,"고: 고민하지 마시고 올 가을은 아름답고 공기좋은 매력만점 고흥으로 가을여행 떠나보세요
흥: 흥이 저절로 나고 기분전환도 하며 힐링하기 좋은 고흥으로 가족여행 떠나보아요 ?",공포,Negative,
5jh8CWU3FMQ,고흥에 가면/흥이 절로 나네요~~ 모두 고흥으로 고고고,공포,Negative,
5jh8CWU3FMQ,"고: 고라니가
흥: 흥분해서 날뛴다!",슬픔,Negative,
5jh8CWU3FMQ,"고개를 넘어간다 오늘도 
흥이 넘치도록 국민의 토지를 측량하러 가세?",공포,Negative,
5jh8CWU3FMQ,"고 : 즈넉한 살아있는 자연과 공존하는 고흥에서
흥 : 겨운 가을을 맞이하면서 고흥으로 여행을 가보겠습니다!",공포,Negative,
5jh8CWU3FMQ,"고 리타분한 영상들은 가라!
흥 흥미로운 영상들이 가득한 LXTV 구독! 좋아요! 알림설정!!

새롭게 바뀐 하늘에서본국토! 너무 좋네요~",행복,Positive,
5jh8CWU3FMQ,"고 : 고향을 떠나 고흥에 가니
흥 : 흥이 넘치는구낭",공포,Negative,
5jh8CWU3FMQ,"고 : go
흥 : ??
주임님이 너무 예뿌세요,,히히,,??",공포,Negative,
5jh8CWU3FMQ,"고: 고흥의 매력을 담은 가을여행을 떠나는 동안
흥: 흥이 넘치는 즐거운 시간이 될 것 같아 행복하네요",행복,Positive,
5jh8CWU3FMQ,"고: 흥에 있는 친구가 말해준 모습이 영상에 잘 나와서 그런지
흥: 미롭게 보았습니다 앞으로도 좋은영상 계속해서 만들어주세요!",공포,Negative,
5jh8CWU3FMQ,"고: 고흥 가보고싶어요
흥 : 흥과 아름다움이 넘치는 곳! 고흥!",공포,Negative,
5jh8CWU3FMQ,"고 : 고향으로 향하는 길이
흥 : 흥이 넘치네요!",공포,Negative,
5jh8CWU3FMQ,"고 : 고급진 퀄리티의 국내 명소, 고흥
흥 : 흥 넘치게 즐겨보세요??",공포,Negative,
5jh8CWU3FMQ,고흥의 아름다운  추억도 남기면서 흥미넘치는  체험프로그램도 해볼래요,공포,Negative,
5jh8CWU3FMQ,여수 살아서 자전거 타고 대교 로 해서 자전거 타고 가기에도 좋더라구요  아름답고 즐길거리 볼거리 많은 고흥 많이 방문 해주세요~~~~,슬픔,Negative,
5jh8CWU3FMQ,"고 : 고향 가는 길에
흥 : 흥나는 음악과 함께라면
지루하지 않다??",공포,Negative,
5jh8CWU3FMQ,"고 기 가봤어?
흥 미진진한 곳이 다 모여있대~~~ 고~흥!",슬픔,Negative,
5jh8CWU3FMQ,"고~ 고향 가는길이 힘들고 지치지만 
흥~ 흥분되어 떠드는 손자들을 기다릴 부모님을 생각하니 벌써부터 설렙니다",공포,Negative,
5jh8CWU3FMQ,"고 고흥에는
흥 흥나는것들이많답니다 놀러오세요",공포,Negative,
5jh8CWU3FMQ,??이벤트 자세한 내용은 커뮤니티 게시판에서 확인하세요~??,공포,Negative,
5kl8PTwjcUA,지구는 둥그니까~~~~ 밍트융님만 보면 힐링됩니다. 오늘따라 더 짧게 느껴지네요. 밍트융님 최고,공포,Negative,
5kl8PTwjcUA,하윤님은 언제나 사랑입니다?,행복,Positive,
5kl8PTwjcUA,아니 박하윤 님~ 왜 숨어서 활동하시는 거에요!!!~ 하츄핑 댄스 검색하다 들어왔어요 ㅋㅋㅋ 구독!~ 꾹~,슬픔,Negative,
5kl8PTwjcUA,"캬악 박하윤이다?!! 
LX도 풍성한 추석보내세요????",슬픔,Negative,
5kl8PTwjcUA,"좋은 정보 감사합니다.
LX 발전을 기원합니다 ~",행복,Positive,
qpWm2kIuyTY,이상한 사람,슬픔,Negative,
qpWm2kIuyTY,하윤님은 언제나 사랑입니다?,행복,Positive,
qpWm2kIuyTY,ㅋㅋㅋㅋㅋ 울 민트윤 잘헌다????,공포,Negative,
qpWm2kIuyTY,Lx자꾸 왜이래요? 주식시장 망가진 마음을 한번에 고치는 이런 영상을 만들어주시고 감사합니다?,행복,Positive,
qpWm2kIuyTY,ㅋㅋㅋㅋ LX라서 랜디핑~ 편집자 열일하는 폼 미쳤다리~,슬픔,Negative,
4NOHIj7RGZU,티라미수수수퍼노바,공포,Negative,
Q5nV1twsaS0,??????많은 도움이 될 것 같습니다,공포,Negative,
Q5nV1twsaS0,LX앰버서더의 간판스타 말콤 잘생겼어요,공포,Negative,
rPkAiNxlsgg,하윤님은 언제나 사랑입니다?,행복,Positive,
rPkAiNxlsgg,좋은정보 감사합니다.,행복,Positive,
rPkAiNxlsgg,2:55 뽑아윤한테 댄스 시키는 피디님!! 감사합니다??????,행복,Positive,
chYO4xnELr0,하윤님은 언제나 사랑입니다?,행복,Positive,
chYO4xnELr0,민원 체에헥-크!,슬픔,Negative,
eLvGTuq9WCU,한국시간으로 8월 3일 토요일 오후6시에 김유로선수 273km 경기가 있다고 하니 많은 응원 부탁드립니다!,공포,Negative,
eLvGTuq9WCU,따봉??,슬픔,Negative,
eLvGTuq9WCU,완주 축하드립니다. 김유로 선수!??,공포,Negative,
eLvGTuq9WCU,완주 축하드립니다 김유로 선수!,공포,Negative,
eLvGTuq9WCU,사이클팀 들어갈 수 있나요?,슬픔,Negative,
eLvGTuq9WCU,김유로선수님~수고많이하셨습니다~,공포,Negative,
eLvGTuq9WCU,대단해요~,슬픔,Negative,
eLvGTuq9WCU,"김유로 잘탐?









화이팅 ㅋㅋㅋ",공포,Negative,
eLvGTuq9WCU,김유로 선수 완주 축하드립니다^^??,공포,Negative,
eLvGTuq9WCU,김유로 선수 완주 축하드립니다! 한국 싸이클 역사에 한 획을 그었습니다. 자랑스럽습니다!,공포,Negative,
eLvGTuq9WCU,김유로 선수! 완주 축하합니다!!,공포,Negative,
eLvGTuq9WCU,집앞을 지나가는 경기에 한국선수 참여하신다 해서 응원했습니다. 반가웠어요!,공포,Negative,
eLvGTuq9WCU,댓글 보니 중계도 없는 듯한데 그런데도 이러다 메달 나오는 거 아냐? 몬트리올은 어디 중계 안 하나 찾아서 봐야겠다.,슬픔,Negative,
eLvGTuq9WCU,중계도안해주는 대회..의미없네요..,중립,Neutral,
eLvGTuq9WCU,응원합니다!!,공포,Negative,
eLvGTuq9WCU,킹유로 그는 신이다,공포,Negative,
eLvGTuq9WCU,재밌게 타고 오세요.. 응원합니다 ^^,공포,Negative,
eLvGTuq9WCU,"김유로 선수 힘내십시오. 그리고 완주 하는 것도 힘이드는데 그 목표를 꼭 달성 하시길 바라겠습니다. 그리고 실력 인정 받아서 어느 유럽 , 호주, 미국 프로 팀에 영입이 되서 뚜르 드 프랑스, 지로 이탈리아, 부엘타 데 에스파냐에 출전하는 날이 왔으면 ??.",공포,Negative,
eLvGTuq9WCU,"등수에 상관없이 무사히 완주하시기를 기원합니다.....
사이클 불모지에서 올림픽에서 완주했다는것만으로 대단한겁니다",공포,Negative,
eLvGTuq9WCU,응원합니다. 진짜 싸이클 방송 좀 해주세요.. 보고 싶어요..,공포,Negative,
eLvGTuq9WCU,겸손하게 완주가 목표야? 겸손 안하면 메달도 노리겠네?  ㄷㄷㄷㄷ,슬픔,Negative,
eLvGTuq9WCU,,슬픔,Negative,
eLvGTuq9WCU,윤중헌선수가  대표로  나가면 메달수상하지않을까요?,중립,Neutral,
eLvGTuq9WCU,KBS에서 mtb 크로스컨트리도 중계 해줬는데 도로 사이클도 중계 해주지 않을까요?,슬픔,Negative,
eLvGTuq9WCU,중계도 안해주는데~  보고 싶어도 볼수가 없습니다~~,중립,Neutral,
eLvGTuq9WCU,현실적목표네요 아쉽다….,중립,Neutral,
eLvGTuq9WCU,메달 가능한 선수인가요? 잘몰라서요 ㅠㅠ??,중립,Neutral,
eLvGTuq9WCU,국내 자덕이 진짜 많은데.. 방송하나 없구나..,슬픔,Negative,
eLvGTuq9WCU,우리나라 자전거 인구가 얼마인데 중계 안하냐,슬픔,Negative,
eLvGTuq9WCU,싸이클 격하게 응원합니다 김유로 선수 화이팅??????,공포,Negative,
eLvGTuq9WCU,정말 완주만이라도 한다면 대한민국 자전거 판에 큰 일이라고 생각합니다.. 빵빵하게 지원해주셔서 유럽쪽 대회에도 많이 진출하는 날이 오길... 바라봅니다!,공포,Negative,
eLvGTuq9WCU,화이팅!!!!,공포,Negative,
eLvGTuq9WCU,"올림픽 사이클 종목에 한국 선수들의 출전권을 따내기란 보통 어려운 일이 아닐텐데, 김유로 선수와 송민지 선수 두 분 모두 응원하겠습니다. 세계적인 탑티어 선수들과 떳떳하게 경쟁하셔서 안전하게 잘 피니쉬하시길 바랍니다.  272km  완주만 해도 대단한 거라 생각합니다. 김유로 선수 화이팅!!!^^????",공포,Negative,
eLvGTuq9WCU,도로는 중계 어디서하나요?? 넘 보고싶은데여 ㅠㅠ,중립,Neutral,
eLvGTuq9WCU,유로쿤 잘하고와,공포,Negative,
eLvGTuq9WCU,응원합니다 뚜르드 프랑스가 열린 프랑스에서 올림픽이라 싸이클 선수로서 감회가 남다를거 같습니다 ㅎㅎ,공포,Negative,
eLvGTuq9WCU,김유로 선수 화이팅입니다! 우리나라 사이클이 세계에서도 통할 수 있다는 걸 보여주세요!,공포,Negative,
eLvGTuq9WCU,김유로 선수 화이팅!,공포,Negative,
eLvGTuq9WCU,자라니 씹새들 도로 병렬주행 개좆같이 탈때는 차고 사고 나고 불리하면 교통약자,중립,Neutral,
eLvGTuq9WCU,야는 한강 평속 몇 나오노??,중립,Neutral,
eLvGTuq9WCU,"사이클 동호인으로서, 열렬히 응원합니다!!! 낙차만 하지 말고, 완주만 하셔도 충분합니다. 와웃반아트 선수랑 멋진 사진 찍고 오세요!!!",공포,Negative,
eLvGTuq9WCU,"제발 싸이클링 방송해줘요!!
일반인들도 싸이클링 인기 많아짐요!!!
흥하자 !!!! 로드 !!! 
우리나라도 포가차 같은 인재를 꿈꾸며!!????",공포,Negative,
eLvGTuq9WCU,화이팅!!!! 중계를 볼 수 있다면 좋을텐데 ㅠㅠ,슬픔,Negative,
eLvGTuq9WCU,완주만이라도 가즈아,중립,Neutral,
eLvGTuq9WCU,진심으로 응원합니다???????? 화이팅!!!,공포,Negative,
eLvGTuq9WCU,좋은 성적 나오길 응원할개요~~,공포,Negative,
eLvGTuq9WCU,"응원합니다
??????
중개해주시나요~~~
기대합니다",공포,Negative,
eLvGTuq9WCU,솔직히 꽃미남은 아니다...  한똥훈도 꽃미남이라고 하는 언론들이 너무 많아서 참나....,슬픔,Negative,
eLvGTuq9WCU,"화이팅 입니다 
로드나 티티 우리 방송사가 중계해주는 날이 빨리 왔으면 좋겠어요",공포,Negative,
eLvGTuq9WCU,요 몇년사이에 동호인들이 기하급수적으로 느는 분야가 사이클이랑 mtb인데 아쉬워요. 이번에 중계한번 해줄라나~~ 암튼 김유로선수 응원합니다!! 와웃 반하트나 매트 반더폴선수들이랑 같이 달린다니 설레겠어요~~!,공포,Negative,
eLvGTuq9WCU,솔직하게 DNF가능성이 많이 높지만 제발 완주라도..,중립,Neutral,
eLvGTuq9WCU,중계 좀 해줘,중립,Neutral,
eLvGTuq9WCU,렘코 발라버리자~,중립,Neutral,
eLvGTuq9WCU,포가차도 나옴?,슬픔,Negative,
eLvGTuq9WCU,화이팅입니다~~~,공포,Negative,
eLvGTuq9WCU,잘하길바라는맘 간절하지만. 대한민국수준은 아직 펠로톤 따라가기도 쉽지않을듯. ㅡ완주만 해도 성공????,슬픔,Negative,
eLvGTuq9WCU,응원합니다~ 안전하게 좋은 성적 거두시길 바랍니다. 화이팅??????,공포,Negative,
eLvGTuq9WCU,"아시안게임때 한국선수들이 잘함
올림픽도 언젠가는 뛰어넘기를",슬픔,Negative,
eLvGTuq9WCU,중계 없나요 ?,슬픔,Negative,
eLvGTuq9WCU,지금 우리나라 출전한 경기도 몇경기 안되는데 축구도 40년만에 못나가고 다른 종목들도 못나가고 사이클이라도 방송해줘라,중립,Neutral,
eLvGTuq9WCU,중계도 안 해주겠지만 응원할게요. 안전하게 완주하시길!,공포,Negative,
eLvGTuq9WCU,"선수들 샤방 샤방 훈련 할 때 뒤에 따라가는 외국 유튜버 있다.
약한 업힐 350w로 올라가면서 옆 사람이랑 잡담해..
서양인 선수들은 전부 약쟁이라 자연빵으로는 못 이김.
약쟁이랑 처음 붙어보면 나만 혼자 따릉이 타고 있는 기분이 들겠지만 너무 낙심하지 말고 완주만 하자.",중립,Neutral,
eLvGTuq9WCU,완주 ㄱㄱ,슬픔,Negative,
eLvGTuq9WCU,현실적으로는 완주만 해도 대단한거다. 아쉽지만 DNF할 확률이 90%넘음,슬픔,Negative,
eLvGTuq9WCU,이름처럼 유럽의 쟁쟁한 선수들과 즐겁게 경쟁하고 오시길!!,공포,Negative,
eLvGTuq9WCU,??,슬픔,Negative,
eLvGTuq9WCU,메달가자,슬픔,Negative,
eLvGTuq9WCU,"제발좀 싸이클방송 해주세요 국내에서!!!! 비인기 해도 자전거매니아분들 많는데,,,;;; 그때 올림픽때 국내방송안해줘서 열받고 외국방송으로 보러갔는데 아 진짜",중립,Neutral,
eLvGTuq9WCU,275km???????,슬픔,Negative,
XaSMBICltUc,하윤님은 언제나 사랑입니다?,행복,Positive,
XaSMBICltUc,lx가 나보다 형이였엉...형 생일축하해. 민트윤님 다시 공항가시는거예요. ^^우왓..뽑아윤 화나는 사연이네요. 공항 갈때마다 기분좋은데 lx도 한번 찾아볼게요. 밍트융님과 함께하며는 lx조하요. 뭔가 편집본이 마지막에 나와있는걸로 봐선 미공개분이 더 잼날것 같은대요. 흠....보고 싶어요.,공포,Negative,
XaSMBICltUc,"좋은정보감사합니다.
LX창사47주년 축하합니다.",행복,Positive,
aT3GmukO6jw,"#이벤트 ??

Q. 이번 다큐멘터리 영상의 주제는 무엇일까요~????
영상에 댓글로 퀴즈 정답과 함께 시청 소감을 남겨주세요!
??Hint: ㄱㅇㅈㅅ ㅅㅌㅈㅅ

추첨을 통해 총 21분께 시원한
??아이스크림 기프티콘??을 보내드립니다!

??이벤트 참여 방법??
1. ‘LXTV’ 구독하기! (기존 구독자도 참여 가능!) 
2. 미니 다큐멘터리 영상에 퀴즈 정답과 함께 시청소감을 댓글 남기기!
3. 이벤트 폼에 구독&댓글 화면을 등록하면 참여 완료! 
*이벤트 폼: https://forms.gle/PcRb9iJ5BGxtv135A  

??이벤트 경품??
21명: 배스킨라빈스 싱글킹 아이스크림

?이벤트 기간: 24. 06. 21(수)~24. 07. 05(금) 
?당첨자 발표: 24. 07. 12(금) 유튜브 커뮤니티 게시글을 통해 발표",슬픔,Negative,
aT3GmukO6jw,"정답: 공유재산 실태조사
부디 제대로 된 조사로 공유재산이 잘 관리되길 응원합니다.",슬픔,Negative,
aT3GmukO6jw,"정답 : 공유재산 실태조사
LX한국국토정보공사와 함께 대한민국의 국토를 정확히 알아갑니다~!!
항상 LX한국국토정보공사를 응원하겠습니다^^!!",공포,Negative,
aT3GmukO6jw,"정답: 공유재산 실태조사
LX와 함께 공유재산을 앞으로도 많이 되찾아 시민들에게 돌아오길 바랄께요.",슬픔,Negative,
aT3GmukO6jw,"정답 : 공유재산 실태조사
공유재산은 시민의 복지와 사회적 가치, 지역의 발전을 위해 활용되기 때문에 중요한 재산이라고 할 수 있는데 LX가 이렇게 중요한 일을 해내고 있다는 것이 자랑스러워요. 앞으로도 국민의 소중한 공유재산을 빈틈없는 조사로 이익을 더하고 효율적인 관리로 지역의 가치를 높이는 데 힘써주시기를 바랍니다. 국민의 한 사람으로서 LX의 활약을 응원하며, 더욱더 발전하기를 기원합니다.",공포,Negative,
aT3GmukO6jw,"공유재산 실태조사
공유재산 실태조사에 대해서 처음 들어 봤는데, 개념을 이해하고 어떠한 쓰임새를 가지고 있는지 알 수 있어 유익했습니다.
그리고 이걸 LX한국국토정보공사의 역량을 발휘해 한다는 것도 알 수 있었네요~ 
앞으로도 보다 나은 대한민국의 내일을 위해 꼼꼼하게 진행될 수 있기를 응원합니다??",공포,Negative,
aT3GmukO6jw,"정답: 공유재산 실태조사
전문성과 현장경험, 신뢰 가득한 LX가 있어 앞으로의 공유재산 되찾기도 순풍이 불 것 같네요.",슬픔,Negative,
aT3GmukO6jw,"공유재산 실태조사
LX한국국토정보공사가 부산시에서 발굴한 1440억의 공유재산의 중요성,가치를 자세하게 알게 되었습니다.",슬픔,Negative,
aT3GmukO6jw,"정답 : 공유재산 실태조사
국민들의 알권리를 위해 애쓰는 LX한국국토정보공사를 힘차게 응원합니다.",공포,Negative,
aT3GmukO6jw,"공유재산 실태조사
한국국토정보공사 조사를 통해서 더욱 국토를  개발 할 수 있고 
훌륭한 소식을 접하게 되고 궁금증이 해소되어 칭찬합니다
많은 분들이 함께 혜택에 동참하면서 소통의 즐거움과 새로운 정보로 혜택을 많이 챙기시면 좋겠어요
??",공포,Negative,
aT3GmukO6jw,"정답:  공유재산 실태조사
LX한국국토정보공사 늘 응원하겠습니다",공포,Negative,
aT3GmukO6jw,"이번 다큐멘터리를 통해 LX가 부산시에서 발굴한 공유재산의 중요성과 그 가치를 깨달았습니다. 공유재산이 단순히 경제적 가치뿐만 아니라, 시민의 복지와 사회적 가치를 높이며, 지역의 발전을 촉진하는 중요한 역할을 하는 것을 배웠습니다. LX가 이러한 임무를 효율적으로 수행하며 국민의 이익을 위해 노력하는 모습에 감탄하게 되었습니다. 앞으로도 LX가 더 많은 지역에서의 성과를 이루어내기를 기대합니다.",슬픔,Negative,
aT3GmukO6jw,"공유재산 실태조사
LX한국국토정보공사의 미래를 응원합니다",공포,Negative,
aT3GmukO6jw,"정답: 공유재산 실태조사 
LX한국국토정보공사의 공유재산 실태조사에 대해서 잘 알게 되었습니다!
잘 발굴되고 관리되길 바라며 응원합니다!",공포,Negative,
aT3GmukO6jw,"???????????정답: 공유재산 실태조사
혁신적인 첨단기술로 국민의 소중한 공유재산을 지키기 위해 끊임없이 노력하고 최선을 다하는 LX한국국토정보공사 !  국토SOC의 디지털화로 LX한국국토정보공사가 더 높이 비상 할 수 있도록 언제나 응원합니다. 화이팅!????????",공포,Negative,
aT3GmukO6jw,"공유재산 실태조사 
LX한국국토정보공사 항상 응원합니다",공포,Negative,
aT3GmukO6jw,"공유재산실태조사입니다 
한결같이 변함없는 
공간으로 운영해주셔서 감사드리며 더욱 더  많은 사람들의 사랑 관심을 받길 기원합니다",행복,Positive,
aT3GmukO6jw,"정답 : 공유재산 실태조사
1440억원이나 발굴해내다니 아주 대단합니다. LX한국국토정보공사는 이러한 일을 해내는 기관이군요~!",슬픔,Negative,
aT3GmukO6jw,"공유재산 실태조사 ?
LX한국국토정보공사가 있어 너무나도 든든하네요~ 공유재산을 통해 시민의 복지와 사회적 가치, 
지역발전을 위해 잘 사용될 수 있길 바래봅니다 ^^",공포,Negative,
aT3GmukO6jw,"?정답: 공유재산 실태조사
LX한국국토정보공사의 공유재산 실태조사를 응원합니다 ?? 
시민의 복지와 사회적 가치, 지역의 발전을 위하여 계속해서 공유재산이 발굴되면 좋겠습니다.
국민들의 신뢰속에 많은 관심과 ?사랑받는 'LX한국국토정보공사'이길 바랍니다!",행복,Positive,
aT3GmukO6jw,"정답 : 공유재산 실태조사
좋은정보 감사드렸고 올해도 감사드리겠습니다. 2024년 행복하고 좋은 일들만 가득 하였으면 좋겠습니다! 현재에 만족하지 않는 뜨거운 열정과 자부심을 바탕으로 더 높이 비상하길 바라고 하루하루가 늘 다르듯 새로운 마음으로 시작하는 오늘이 도전이자 희망이 되어 더욱 활기찬 미래를 만들어 나가는 원동력이 되리라 믿습니다!!
시간이 지나도 변치않는 마음으로 팬들과 서스름없이 소통하고 희노애락을 함께 나눌 수 있는 페이지가 되었으면 하는 바램이에요.?? ??",행복,Positive,
